Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
08-04-2025,19:17:22,Productos Frescos,Naranjas de zumo Carrefour El Mercado 3 kg,"2,65 €","0,88 €/kg",https://www.carrefour.es/supermercado/naranjas-de-zumo-carrefour-el-mercado-3-kg/R-547901667/p,https://static.carrefour.es/hd_350x_/img_pim_food/235308_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Bacón en cintas Casa Tarradellas sin gluten pack de 2 unidades de 100 g,"2,05 €","10,25 €/kg",https://www.carrefour.es/supermercado/bacon-en-cintas-casa-tarradellas-sin-gluten-pack-de-2-unidades-de-100-g/R-VC4AECOMM-698152/p,https://static.carrefour.es/hd_350x_/img_pim_food/698152_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Naranjas de mesa Carrefour El Mercado saco de 6 kg,"5,89 €","0,98 €/kg",https://www.carrefour.es/supermercado/naranjas-de-mesa-carrefour-el-mercado-saco-de-6-kg/R-VC4AECOMM-633807/p,https://static.carrefour.es/hd_350x_/img_pim_food/633807_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Costilla de Cerdo Semicarnuda Carrefour 700 g aprox,,"5,15 €/kg",https://www.carrefour.es/supermercado/costilla-de-cerdo-semicarnuda-carrefour-700-g-aprox/R-VC4AECOMM-006822/p,https://static.carrefour.es/hd_350x_/img_pim_food/006822_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Canónigos Carrefour El Mercado 125 g,"1,09 €","8,72 €/kg",https://www.carrefour.es/supermercado/canonigos-carrefour-el-mercado-125-g/R-521032341/p,https://static.carrefour.es/hd_350x_/img_pim_food/261722_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Jamón cocido extra Campofrío al corte 150 g aprox,"1,93 €","12,90 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-campofrio-al-corte-150-g-aprox/R-793945569/p,https://static.carrefour.es/hd_350x_/img_pim_food/892550_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Mandarina con hoja Carrefour granel 1 Kg aprox,"2,25 €","2,25 €/kg",https://www.carrefour.es/supermercado/mandarina-con-hoja-carrefour-granel-1-kg-aprox/R-fprod1480195/p,https://static.carrefour.es/hd_350x_/img_pim_food/413299_00_1.jpg,Disponible
08-04-2025,19:17:22,Productos Frescos,Pimiento verde lamuyo  granel 1 Kg aprox,"2,79 €","2,79 €/kg",https://www.carrefour.es/supermercado/pimiento-verde-lamuyo-granel-1-kg-aprox/R-548801612/p,https://static.carrefour.es/hd_350x_/img_pim_food/050236_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Queso tierno en lonchas Carrefour 200 g.,"2,05 €","10,25 €/kg",https://www.carrefour.es/supermercado/queso-tierno-en-lonchas-carrefour-200-g/R-521030523/p,https://static.carrefour.es/hd_350x_/img_pim_food/424955_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Lomo de cerdo adobado extra en filetes Carrefour 500 g aprox,,"6,65 €/kg",https://www.carrefour.es/supermercado/lomo-de-cerdo-adobado-extra-en-filetes-carrefour-500-g-aprox/R-VC4AECOMM-679647/p,https://static.carrefour.es/hd_350x_/img_pim_food/679647_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Queso mozzarella en lonchas Carrefour 200 g.,"1,78 €","8,90 €/kg",https://www.carrefour.es/supermercado/queso-mozzarella-en-lonchas-carrefour-200-g/R-521030724/p,https://static.carrefour.es/hd_350x_/img_pim_food/695564_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Chorizo extra dulce Carrefour sin gluten 280 g.,"2,69 €","9,61 €/kg",https://www.carrefour.es/supermercado/chorizo-extra-dulce-carrefour-sin-gluten-280-g/R-VC4AECOMM-709826/p,https://static.carrefour.es/hd_350x_/img_pim_food/709826_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Traseros de Pollo Carrefour 1 kg aprox,"2,99 €","2,99 €/kg",https://www.carrefour.es/supermercado/traseros-de-pollo-carrefour-1-kg-aprox/R-VC4AECOMM-131626/p,https://static.carrefour.es/hd_350x_/img_pim_food/131626_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Pechuga de pavo en lonchas Carrefour El Mercado sin gluten 2x200 g,,"9,12 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-en-lonchas-carrefour-el-mercado-sin-gluten-2x200-g/R-VC4AECOMM-050651/p,https://static.carrefour.es/hd_350x_/img_pim_food/050651_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Lubina 600 g aprox,,"7,85 €/kg",https://www.carrefour.es/supermercado/lubina-600-g-aprox/R-790212148/p,https://static.carrefour.es/hd_350x_/img_pim_food/301585_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Ensalada Baby Leaf Carrefour El Mercado 70 g,"0,99 €","14,14 €/kg",https://www.carrefour.es/supermercado/ensalada-baby-leaf-carrefour-el-mercado-70-g/R-521032368/p,https://static.carrefour.es/hd_350x_/img_pim_food/644781_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Queso roquefort D.O.P Extra Carrefour cuña 100 g,"1,90 €",19 €/kg,https://www.carrefour.es/supermercado/queso-roquefort-dop-extra-carrefour-cuna-100-g/R-prod841268/p,https://static.carrefour.es/hd_350x_/img_pim_food/683274_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,"Traseros de Pollo Carrefour 1,5 kg aprox","4,48 €","2,99 €/kg",https://www.carrefour.es/supermercado/traseros-de-pollo-carrefour-15-kg-aprox/R-767508125/p,https://static.carrefour.es/hd_350x_/img_pim_food/765475_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Fuet espetec Carrefour El Mercado sin gluten 210 g,"2,79 €","13,29 €/kg",https://www.carrefour.es/supermercado/fuet-espetec-carrefour-el-mercado-sin-gluten-210-g/R-VC4AECOMM-611098/p,https://static.carrefour.es/hd_350x_/img_pim_food/611098_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Queso burrata Carrefour Extra 125 g.,"1,89 €","15,12 €/kg",https://www.carrefour.es/supermercado/queso-burrata-carrefour-extra-125-g/R-VC4AECOMM-346467/p,https://static.carrefour.es/hd_350x_/img_pim_food/346467_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Pan Carrefour 5 ud,"1,19 €","2,97 €/kg",https://www.carrefour.es/supermercado/pan-carrefour-5-ud/R-711411255/p,https://static.carrefour.es/hd_350x_/img_pim_food/427706_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Uva rosada sin pepitas Carrefour El Mercado bandeja de 500 g,"2,79 €","5,58 €/kg",https://www.carrefour.es/supermercado/uva-rosada-sin-pepitas-carrefour-el-mercado-bandeja-de-500-g/R-fprod1460463/p,https://static.carrefour.es/hd_350x_/img_pim_food/402114_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Jamón Curado en lonchas XXL Elpozo Selección sin gluten y sin lactosa 225 g,"4,65 €","20,67 €/kg",https://www.carrefour.es/supermercado/jamon-curado-en-lonchas-xxl-elpozo-seleccion-sin-gluten-y-sin-lactosa-225-g/R-VC4AECOMM-711046/p,https://static.carrefour.es/hd_350x_/img_pim_food/711046_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Bollito recubierto de chocolate blanco rayado Donettes 8 ud.,"2,85 €","16,19 €/kg",https://www.carrefour.es/supermercado/bollito-recubierto-de-chocolate-blanco-rayado-donettes-8-ud/R-VC4AECOMM-682487/p,https://static.carrefour.es/hd_350x_/img_pim_food/682487_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Jamón cocido extra en finas lonchas Carrefour El Mercado sin gluten 2x225 g,"3,59 €","7,98 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-finas-lonchas-carrefour-el-mercado-sin-gluten-2x225-g/R-VC4AECOMM-050774/p,https://static.carrefour.es/hd_350x_/img_pim_food/050774_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Naranjas de mesa Carrefour el Mercado 3 kg,"3,85 €","1,28 €/kg",https://www.carrefour.es/supermercado/naranjas-de-mesa-carrefour-el-mercado-3-kg/R-VC4AECOMM-385545/p,https://static.carrefour.es/hd_350x_/img_pim_food/385545_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Corazón de lechuga romana 650 g,"1,67 €","2,57 €/kg",https://www.carrefour.es/supermercado/corazon-de-lechuga-romana-650-g/R-521032315/p,https://static.carrefour.es/hd_350x_/img_pim_food/461999_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Bizcocho rondo de yogur Carrefour El Mercado 700 g,"2,95 €","4,21 €/kg",https://www.carrefour.es/supermercado/bizcocho-rondo-de-yogur-carrefour-el-mercado-700-g/R-VC4AECOMM-342503/p,https://static.carrefour.es/hd_350x_/img_pim_food/342503_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Tortas de aceite Inés Rosales 180 g.,"2,26 €","12,56 €/kg",https://www.carrefour.es/supermercado/tortas-de-aceite-ines-rosales-180-g/R-521008126/p,https://static.carrefour.es/hd_350x_/img_pim_food/046706_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,"Limón Círculo de Calidad 1,5 kg","3,29 €","2,19 €/kg",https://www.carrefour.es/supermercado/limon-circulo-de-calidad-15-kg/R-VC4AECOMM-566968/p,https://static.carrefour.es/hd_350x_/img_pim_food/566968_00_1.jpg,Disponible
08-04-2025,19:18:04,Productos Frescos,Jamón curado reducido en sal Navidul 45 g,"0,99 €",22 €/kg,https://www.carrefour.es/supermercado/jamon-curado-reducido-en-sal-navidul-45-g/R-VC4AECOMM-695941/p,https://static.carrefour.es/hd_350x_/img_pim_food/695941_00_1.jpg,Disponible
08-04-2025,19:18:05,Productos Frescos,Queso Fundido en Lonchas Carrefour Classic 555 g.,"2,39 €","4,31 €/kg",https://www.carrefour.es/supermercado/queso-fundido-en-lonchas-carrefour-classic-555-g/R-VC4AECOMM-110231/p,https://static.carrefour.es/hd_350x_/img_pim_food/110231_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,"Lomo Embuchado en lonchas Carrefour sin gluten pack de 4 unidades de 31,25 g","2,39 €","19,12 €/kg",https://www.carrefour.es/supermercado/lomo-embuchado-en-lonchas-carrefour-sin-gluten-pack-de-4-unidades-de-3125-g/R-VC4AECOMM-709767/p,https://static.carrefour.es/hd_350x_/img_pim_food/709767_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Croissant Brioche 1 ud.,"0,79 €","7,18 €/kg",https://www.carrefour.es/supermercado/croissant-brioche-1-ud/R-VC4AECOMM-651611/p,https://static.carrefour.es/hd_350x_/img_pim_food/651611_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Zumo de naranja recién exprimido Carrefour 1 l,"6,29 €","6,29 €/l",https://www.carrefour.es/supermercado/zumo-de-naranja-recien-exprimido-carrefour-1-l/R-VC4AECOMM-444984/p,https://static.carrefour.es/hd_350x_/img_pim_food/444984_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Pera Blanquilla Carrefour 1 kg aprox,,"1,99 €/kg",https://www.carrefour.es/supermercado/pera-blanquilla-carrefour-1-kg-aprox/R-581701543/p,https://static.carrefour.es/hd_350x_/img_pim_food/293622_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Zumo de naranja recién exprimido Carrefour 500 ml,"3,99 €","7,98 €/l",https://www.carrefour.es/supermercado/zumo-de-naranja-recien-exprimido-carrefour-500-ml/R-VC4AECOMM-444979/p,https://static.carrefour.es/hd_350x_/img_pim_food/444979_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Salmón 3 kg aprox,"38,67 €","12,89 €/kg",https://www.carrefour.es/supermercado/salmon-3-kg-aprox/R-531731258/p,https://static.carrefour.es/hd_350x_/img_pim_food/145070_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Queso brie 60% M.G Carrefour 200 g,"1,75 €","8,75 €/kg",https://www.carrefour.es/supermercado/queso-brie-60-mg-carrefour-200-g/R-VC4AECOMM-685912/p,https://static.carrefour.es/hd_350x_/img_pim_food/685912_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Queso de vaca tierno 200 g.,"1,72 €","8,60 €/kg",https://www.carrefour.es/supermercado/queso-de-vaca-tierno-200-g/R-prod420079/p,https://static.carrefour.es/hd_350x_/img_pim_food/822371_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Barra aldeana 1 ud.,"1,29 €","5,37 €/kg",https://www.carrefour.es/supermercado/barra-aldeana-1-ud/R-VC4AECOMM-423740/p,https://static.carrefour.es/hd_350x_/img_pim_food/423740_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Queso Cottage Natural Proteína Plus 0% materia grasa Carrefour Sensation 200 g.,"1,41 €","7,05 €/kg",https://www.carrefour.es/supermercado/queso-cottage-natural-proteina-plus-0-materia-grasa-carrefour-sensation-200-g/R-VC4AECOMM-322721/p,https://static.carrefour.es/hd_350x_/img_pim_food/322721_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Berlinas bombón Donuts 4 ud.,"2,99 €","13,59 €/kg",https://www.carrefour.es/supermercado/berlinas-bombon-donuts-4-ud/R-715505824/p,https://static.carrefour.es/hd_350x_/img_pim_food/488506_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Crema de queso Original Philadelphia 350 g.,"3,65 €","10,43 €/kg",https://www.carrefour.es/supermercado/crema-de-queso-original-philadelphia-350-g/R-704404251/p,https://static.carrefour.es/hd_350x_/img_pim_food/409343_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Perejil manojo 150 g,1 €,"6,67 €/kg",https://www.carrefour.es/supermercado/perejil-manojo-150-g/R-521032285/p,https://static.carrefour.es/hd_350x_/img_pim_food/050311_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Pan de antaño Carrefour 1 ud,"1,65 €","4,12 €/kg",https://www.carrefour.es/supermercado/pan-de-antano-carrefour-1-ud/R-fprod1180084/p,https://static.carrefour.es/hd_350x_/img_pim_food/219164_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Panecillo 51% integral Carrefour 5 ud,"1,15 €","0,23 €/ud",https://www.carrefour.es/supermercado/panecillo-51-integral-carrefour-5-ud/R-837617109/p,https://static.carrefour.es/hd_350x_/img_pim_food/699135_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Ensalada vital Carrefour El Mercado 150 g,"0,99 €","6,60 €/kg",https://www.carrefour.es/supermercado/ensalada-vital-carrefour-el-mercado-150-g/R-521032364/p,https://static.carrefour.es/hd_350x_/img_pim_food/641524_00_1.jpg,Agotado temporalmente
08-04-2025,19:18:47,Productos Frescos,Judía ancha 350 g,"2,05 €","5,86 €/kg",https://www.carrefour.es/supermercado/judia-ancha-350-g/R-VC4AECOMM-488114/p,https://static.carrefour.es/hd_350x_/img_pim_food/488114_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Tomate natural rallado Carrefour 230 g,1 €,"4,35 €/kg",https://www.carrefour.es/supermercado/tomate-natural-rallado-carrefour-230-g/R-VC4AECOMM-186169/p,https://static.carrefour.es/hd_350x_/img_pim_food/186169_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Uva bicolor Carrefour bandeja de 500 g,"2,95 €","5,90 €/kg",https://www.carrefour.es/supermercado/uva-bicolor-carrefour-bandeja-de-500-g/R-fprod1460461/p,https://static.carrefour.es/hd_350x_/img_pim_food/402110_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Pan de chapata Gourmet Carrefour 380 g,"1,45 €","3,45 €/kg",https://www.carrefour.es/supermercado/pan-de-chapata-gourmet-carrefour-380-g/R-525964670/p,https://static.carrefour.es/hd_350x_/img_pim_food/262280_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Cebolla dulce Carrefour 500 g,"1,88 €","3,76 €/kg",https://www.carrefour.es/supermercado/cebolla-dulce-carrefour-500-g/R-521032281/p,https://static.carrefour.es/hd_350x_/img_pim_food/795906_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,"Manzana golden Carrefour 1,5 kg aprox","2,92 €","1,95 €/kg",https://www.carrefour.es/supermercado/manzana-golden-carrefour-15-kg-aprox/R-VC4AECOMM-531314/p,https://static.carrefour.es/hd_350x_/img_pim_food/531314_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Queso fresco Classic´ Carrefour 500 g,"1,99 €","3,98 €/kg",https://www.carrefour.es/supermercado/queso-fresco-classic-carrefour-500-g/R-VC4AECOMM-423570/p,https://static.carrefour.es/hd_350x_/img_pim_food/423570_00_1.jpg,Disponible
08-04-2025,19:18:47,Productos Frescos,Pechuga de Pavo cocida en lonchas finas Campofrío Finissimas sin gluten y sin lactosa 115 g,"2,15 €","18,70 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-cocida-en-lonchas-finas-campofrio-finissimas-sin-gluten-y-sin-lactosa-115-g/R-VC4AECOMM-699370/p,https://static.carrefour.es/hd_350x_/img_pim_food/699370_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Queso de untar light Classic Carrefour 300 g.,"1,50 €",5 €/kg,https://www.carrefour.es/supermercado/queso-de-untar-light-classic-carrefour-300-g/R-804713850/p,https://static.carrefour.es/hd_350x_/img_pim_food/918952_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Rúcula y canónigo Carrefour El Mercado 100 g,"1,35 €","13,50 €/kg",https://www.carrefour.es/supermercado/rucula-y-canonigo-carrefour-el-mercado-100-g/R-prod160425/p,https://static.carrefour.es/hd_350x_/img_pim_food/108556_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Jamón cocido extra en lonchas sin colorantes Edición 1954 ElPozo sin gluten y sin lactosa 120 g,"1,99 €","13,27 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-lonchas-sin-colorantes-edicion-1954-elpozo-sin-gluten-y-sin-lactosa-120-g/R-prod261142/p,https://static.carrefour.es/hd_350x_/img_pim_food/710204_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Berlina Fondant Donuts 204 g.,"2,99 €","14,66 €/kg",https://www.carrefour.es/supermercado/berlina-fondant-donuts-204-g/R-590204453/p,https://static.carrefour.es/hd_350x_/img_pim_food/153863_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,"Manzana roja 1,5 kg aprox","2,98 €","1,99 €/kg",https://www.carrefour.es/supermercado/manzana-roja-15-kg-aprox/R-VC4AECOMM-531337/p,https://static.carrefour.es/hd_350x_/img_pim_food/531337_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Kiwi 1 kg aprox,"3,15 €","3,15 €/kg",https://www.carrefour.es/supermercado/kiwi-1-kg-aprox/R-530066908/p,https://static.carrefour.es/hd_350x_/img_pim_food/036041_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Salchichas Frankfurt Campofrío sin gluten sin lactosa pack de 4 unidades de 140 g.,"2,25 €","4,02 €/kg",https://www.carrefour.es/supermercado/salchichas-frankfurt-campofrio-sin-gluten-sin-lactosa-pack-de-4-unidades-de-140-g/R-531705139/p,https://static.carrefour.es/hd_350x_/img_pim_food/177375_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Pan Burger brioche Carrefour El Mercado 260 g,"2,83 €","10,88 €/kg",https://www.carrefour.es/supermercado/pan-burger-brioche-carrefour-el-mercado-260-g/R-VC4AECOMM-308678/p,https://static.carrefour.es/hd_350x_/img_pim_food/308678_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Dorada de ración Carrefour 600 g aprox,"5,25 €","8,75 €/kg",https://www.carrefour.es/supermercado/dorada-de-racion-carrefour-600-g-aprox/R-628108203/p,https://static.carrefour.es/hd_350x_/img_pim_food/033389_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Trenza maple pecan 98 g,"0,85 €","8,67 €/kg",https://www.carrefour.es/supermercado/trenza-maple-pecan-98-g/R-VC4AECOMM-497528/p,https://static.carrefour.es/hd_350x_/img_pim_food/497528_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,"Caballa 1,3 kg aprox",,"4,49 €/kg",https://www.carrefour.es/supermercado/caballa-13-kg-aprox/R-628108219/p,https://static.carrefour.es/hd_350x_/img_pim_food/033451_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Patata para guarnición Carrefour 1 Kg,"2,49 €","2,49 €/kg",https://www.carrefour.es/supermercado/patata-para-guarnicion-carrefour-1-kg/R-693401847/p,https://static.carrefour.es/hd_350x_/img_pim_food/809256_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Piña del Monte zero pieza 2 Kg aprox,,"1,85 €/kg",https://www.carrefour.es/supermercado/pina-del-monte-zero-pieza-2-kg-aprox/R-616401668/p,https://static.carrefour.es/hd_350x_/img_pim_food/017004_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Alas de pollo Carrefour 1 kg aprox,"4,35 €","4,35 €/kg",https://www.carrefour.es/supermercado/alas-de-pollo-carrefour-1-kg-aprox/R-773501317/p,https://static.carrefour.es/hd_350x_/img_pim_food/293104_00_1.jpg,Disponible
08-04-2025,19:19:30,Productos Frescos,Manzana granny Círculo de Calidad 1 kg,"2,09 €","2,09 €/kg",https://www.carrefour.es/supermercado/manzana-granny-circulo-de-calidad-1-kg/R-529921821/p,https://static.carrefour.es/hd_350x_/img_pim_food/261963_00_1.jpg,Disponible
